against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,weight_kg,generation,is_legendary
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45.0,5120.0,70.0,308.0,55.0,1059860.0,0.6,45.0,88.1,495.0,45.0,55.0,63.0,8.1,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,413.0,75.0,1059860.0,0.8,60.0,88.1,496.0,60.0,75.0,83.0,16.0,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,75.0,5120.0,70.0,528.0,95.0,1059860.0,3.3,75.0,88.1,497.0,75.0,95.0,113.0,63.0,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,63.0,5120.0,70.0,308.0,45.0,1059860.0,0.5,65.0,88.1,498.0,45.0,45.0,45.0,9.9,5.0,0.0
0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,93.0,5120.0,70.0,418.0,55.0,1059860.0,1.0,90.0,88.1,499.0,70.0,55.0,55.0,55.5,5.0,0.0
0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,123.0,5120.0,70.0,528.0,65.0,1059860.0,1.6,110.0,88.1,500.0,100.0,65.0,65.0,150.0,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,55.0,5120.0,70.0,308.0,45.0,1059860.0,0.5,55.0,88.1,501.0,63.0,45.0,45.0,5.9,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75.0,5120.0,70.0,413.0,60.0,1059860.0,0.8,75.0,88.1,502.0,83.0,60.0,60.0,24.5,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100.0,5120.0,70.0,528.0,85.0,1059860.0,1.5,95.0,88.1,503.0,108.0,70.0,70.0,94.6,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,3840.0,70.0,255.0,39.0,1000000.0,0.5,45.0,50.0,504.0,35.0,39.0,42.0,11.6,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,5120.0,70.0,420.0,69.0,1000000.0,1.1,60.0,50.0,505.0,60.0,69.0,77.0,27.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,3840.0,70.0,275.0,45.0,1059860.0,0.4,45.0,50.0,506.0,25.0,45.0,55.0,4.1,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,3840.0,70.0,370.0,65.0,1059860.0,0.9,65.0,50.0,507.0,35.0,65.0,60.0,14.7,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,3840.0,70.0,500.0,90.0,1059860.0,1.2,85.0,50.0,508.0,45.0,90.0,80.0,61.0,5.0,0.0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0,5120.0,70.0,281.0,37.0,1000000.0,0.4,41.0,50.0,509.0,50.0,37.0,66.0,10.1,5.0,0.0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88.0,5120.0,70.0,446.0,50.0,1000000.0,1.1,64.0,50.0,510.0,88.0,50.0,106.0,37.5,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,53.0,5120.0,70.0,316.0,48.0,1000000.0,0.6,50.0,88.1,511.0,53.0,48.0,64.0,10.5,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,98.0,5120.0,70.0,498.0,63.0,1000000.0,1.1,75.0,88.1,512.0,98.0,63.0,101.0,30.5,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,53.0,5120.0,70.0,316.0,48.0,1000000.0,0.6,50.0,88.1,513.0,53.0,48.0,64.0,11.0,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,98.0,5120.0,70.0,498.0,63.0,1000000.0,1.0,75.0,88.1,514.0,98.0,63.0,101.0,28.0,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53.0,5120.0,70.0,316.0,48.0,1000000.0,0.6,50.0,88.1,515.0,53.0,48.0,64.0,13.5,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,98.0,5120.0,70.0,498.0,63.0,1000000.0,1.0,75.0,88.1,516.0,98.0,63.0,101.0,29.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,25.0,2560.0,70.0,292.0,45.0,800000.0,0.6,76.0,50.0,517.0,67.0,55.0,24.0,23.3,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55.0,2560.0,70.0,487.0,85.0,800000.0,1.1,116.0,50.0,518.0,107.0,95.0,29.0,60.5,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55.0,3840.0,70.0,264.0,50.0,1059860.0,0.3,50.0,50.0,519.0,36.0,30.0,43.0,2.1,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,77.0,3840.0,70.0,358.0,62.0,1059860.0,0.6,62.0,50.0,520.0,50.0,42.0,65.0,15.0,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,115.0,3840.0,70.0,488.0,80.0,1059860.0,1.2,80.0,50.0,521.0,65.0,55.0,93.0,29.0,5.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,60.0,5120.0,70.0,295.0,32.0,1000000.0,0.8,45.0,50.0,522.0,50.0,32.0,76.0,29.8,5.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100.0,5120.0,70.0,497.0,63.0,1000000.0,1.6,75.0,50.0,523.0,80.0,63.0,116.0,79.5,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,75.0,3840.0,70.0,280.0,85.0,1059860.0,0.4,55.0,50.0,524.0,25.0,25.0,15.0,18.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,105.0,3840.0,70.0,390.0,105.0,1059860.0,0.9,70.0,50.0,525.0,50.0,40.0,20.0,102.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,135.0,3840.0,70.0,515.0,130.0,1059860.0,1.7,85.0,50.0,526.0,60.0,80.0,25.0,260.0,5.0,0.0
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,45.0,3840.0,70.0,323.0,43.0,1000000.0,0.4,65.0,50.0,527.0,55.0,43.0,72.0,2.1,5.0,0.0
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,57.0,3840.0,70.0,425.0,55.0,1000000.0,0.9,67.0,50.0,528.0,77.0,55.0,114.0,10.5,5.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,85.0,5120.0,70.0,328.0,40.0,1000000.0,0.3,60.0,50.0,529.0,30.0,45.0,68.0,8.5,5.0,0.0
0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,135.0,5120.0,70.0,508.0,60.0,1000000.0,0.7,110.0,50.0,530.0,50.0,65.0,88.0,40.4,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,5120.0,70.0,545.0,126.0,800000.0,1.1,103.0,50.0,531.0,80.0,126.0,50.0,31.0,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80.0,5120.0,70.0,305.0,55.0,1059860.0,0.6,75.0,75.4,532.0,25.0,35.0,35.0,12.5,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,105.0,5120.0,70.0,405.0,85.0,1059860.0,1.2,85.0,75.4,533.0,40.0,50.0,40.0,40.0,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,140.0,5120.0,70.0,505.0,95.0,1059860.0,1.4,105.0,75.4,534.0,55.0,65.0,45.0,87.0,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,50.0,5120.0,70.0,294.0,40.0,1059860.0,0.5,50.0,50.0,535.0,50.0,40.0,64.0,4.5,5.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,65.0,5120.0,70.0,384.0,55.0,1059860.0,0.8,75.0,50.0,536.0,65.0,55.0,69.0,17.0,5.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,95.0,5120.0,70.0,509.0,75.0,1059860.0,1.5,105.0,50.0,537.0,85.0,75.0,74.0,62.0,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,100.0,5120.0,70.0,465.0,85.0,1000000.0,1.3,120.0,100.0,538.0,30.0,85.0,45.0,55.5,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125.0,5120.0,70.0,465.0,75.0,1000000.0,1.4,75.0,100.0,539.0,30.0,75.0,85.0,51.0,5.0,0.0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,53.0,3840.0,70.0,310.0,70.0,1059860.0,0.3,45.0,50.0,540.0,40.0,60.0,42.0,2.5,5.0,0.0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,63.0,3840.0,70.0,380.0,90.0,1059860.0,0.5,55.0,50.0,541.0,50.0,80.0,42.0,7.3,5.0,0.0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,103.0,3840.0,70.0,500.0,80.0,1059860.0,1.2,75.0,50.0,542.0,70.0,80.0,92.0,20.5,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,45.0,3840.0,70.0,260.0,59.0,1059860.0,0.4,30.0,50.0,543.0,30.0,39.0,57.0,5.3,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55.0,3840.0,70.0,360.0,99.0,1059860.0,1.2,40.0,50.0,544.0,40.0,79.0,47.0,58.5,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,100.0,5120.0,70.0,485.0,89.0,1059860.0,2.5,60.0,50.0,545.0,55.0,69.0,112.0,200.5,5.0,0.0
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,27.0,5120.0,70.0,280.0,60.0,1000000.0,0.3,40.0,50.0,546.0,37.0,50.0,66.0,0.6,5.0,0.0
1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,67.0,5120.0,70.0,480.0,85.0,1000000.0,0.7,60.0,50.0,547.0,77.0,75.0,116.0,6.6,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35.0,5120.0,70.0,280.0,50.0,1000000.0,0.5,45.0,0.0,548.0,70.0,50.0,30.0,6.6,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,480.0,75.0,1000000.0,1.1,70.0,0.0,549.0,110.0,75.0,90.0,16.3,5.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,92.0,10240.0,70.0,460.0,65.0,1000000.0,1.0,70.0,50.0,550.0,80.0,55.0,98.0,18.0,5.0,0.0
2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,72.0,5120.0,70.0,292.0,35.0,1059860.0,0.7,50.0,50.0,551.0,35.0,35.0,65.0,15.2,5.0,0.0
2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,82.0,5120.0,70.0,351.0,45.0,1059860.0,1.0,60.0,50.0,552.0,45.0,45.0,74.0,33.4,5.0,0.0
2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,117.0,5120.0,70.0,519.0,80.0,1059860.0,1.5,95.0,50.0,553.0,65.0,70.0,92.0,96.3,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,90.0,5120.0,70.0,315.0,45.0,1059860.0,0.6,70.0,50.0,554.0,15.0,45.0,50.0,37.5,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,30.0,5120.0,70.0,540.0,105.0,1059860.0,1.3,105.0,50.0,555.0,140.0,105.0,55.0,92.9,5.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,86.0,5120.0,70.0,461.0,67.0,1000000.0,1.0,75.0,50.0,556.0,106.0,67.0,60.0,28.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,65.0,5120.0,70.0,325.0,85.0,1000000.0,0.3,50.0,50.0,557.0,35.0,35.0,55.0,14.5,5.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,105.0,5120.0,70.0,485.0,125.0,1000000.0,1.4,70.0,50.0,558.0,65.0,75.0,45.0,200.0,5.0,0.0
1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,75.0,3840.0,35.0,348.0,70.0,1000000.0,0.6,50.0,50.0,559.0,35.0,70.0,48.0,11.8,5.0,0.0
1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,90.0,3840.0,70.0,488.0,115.0,1000000.0,1.1,65.0,50.0,560.0,45.0,115.0,58.0,30.0,5.0,0.0
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,58.0,5120.0,70.0,490.0,80.0,1000000.0,1.4,72.0,50.0,561.0,103.0,80.0,97.0,14.0,5.0,0.0
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,30.0,6400.0,70.0,303.0,85.0,1000000.0,0.5,38.0,50.0,562.0,55.0,65.0,30.0,1.5,5.0,0.0
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,50.0,6400.0,70.0,483.0,145.0,1000000.0,1.7,58.0,50.0,563.0,95.0,105.0,30.0,76.5,5.0,0.0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,78.0,7680.0,70.0,355.0,103.0,1000000.0,0.7,54.0,88.1,564.0,53.0,45.0,22.0,16.5,5.0,0.0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,108.0,7680.0,70.0,495.0,133.0,1000000.0,1.2,74.0,88.1,565.0,83.0,65.0,32.0,81.0,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,112.0,7680.0,70.0,401.0,45.0,1000000.0,0.5,55.0,88.1,566.0,74.0,45.0,70.0,9.5,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,140.0,7680.0,70.0,567.0,65.0,1000000.0,1.4,75.0,88.1,567.0,112.0,65.0,110.0,32.0,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,50.0,5120.0,70.0,329.0,62.0,1000000.0,0.6,50.0,50.0,568.0,40.0,62.0,65.0,31.0,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,95.0,5120.0,70.0,474.0,82.0,1000000.0,1.9,80.0,50.0,569.0,60.0,82.0,75.0,107.3,5.0,0.0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,65.0,6400.0,70.0,330.0,40.0,1059860.0,0.7,40.0,88.1,570.0,80.0,40.0,65.0,12.5,5.0,0.0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,105.0,5120.0,70.0,510.0,60.0,1059860.0,1.6,60.0,88.1,571.0,120.0,60.0,105.0,81.1,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,3840.0,70.0,300.0,40.0,800000.0,0.4,55.0,24.6,572.0,40.0,40.0,75.0,5.8,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,3840.0,70.0,470.0,60.0,800000.0,0.5,75.0,24.6,573.0,65.0,60.0,115.0,7.5,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30.0,5120.0,70.0,290.0,50.0,1059860.0,0.4,45.0,24.6,574.0,55.0,65.0,45.0,5.8,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,45.0,5120.0,70.0,390.0,70.0,1059860.0,0.7,60.0,24.6,575.0,75.0,85.0,55.0,18.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55.0,5120.0,70.0,490.0,95.0,1059860.0,1.5,70.0,24.6,576.0,95.0,110.0,65.0,44.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30.0,5120.0,70.0,290.0,40.0,1059860.0,0.3,45.0,50.0,577.0,105.0,50.0,20.0,1.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,40.0,5120.0,70.0,370.0,50.0,1059860.0,0.6,65.0,50.0,578.0,125.0,60.0,30.0,8.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,65.0,5120.0,70.0,490.0,75.0,1059860.0,1.0,110.0,50.0,579.0,125.0,85.0,30.0,20.1,5.0,0.0
0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,44.0,5120.0,70.0,305.0,50.0,1000000.0,0.5,62.0,50.0,580.0,44.0,50.0,55.0,5.5,5.0,0.0
0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,87.0,5120.0,70.0,473.0,63.0,1000000.0,1.3,75.0,50.0,581.0,87.0,63.0,98.0,24.2,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50.0,5120.0,70.0,305.0,50.0,1250000.0,0.4,36.0,50.0,582.0,65.0,60.0,44.0,5.7,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,65.0,5120.0,70.0,395.0,65.0,1250000.0,1.1,51.0,50.0,583.0,80.0,75.0,59.0,41.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,95.0,5120.0,70.0,535.0,85.0,1250000.0,1.3,71.0,50.0,584.0,110.0,95.0,79.0,57.5,5.0,0.0
2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,335.0,50.0,1000000.0,0.6,60.0,50.0,585.0,40.0,50.0,75.0,19.5,5.0,0.0
2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100.0,5120.0,70.0,475.0,70.0,1000000.0,1.9,80.0,50.0,586.0,60.0,70.0,95.0,92.5,5.0,0.0
0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,75.0,5120.0,70.0,428.0,60.0,1000000.0,0.4,55.0,50.0,587.0,75.0,60.0,103.0,5.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,75.0,3840.0,70.0,315.0,45.0,1000000.0,0.5,50.0,50.0,588.0,40.0,45.0,60.0,5.9,5.0,0.0
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,135.0,3840.0,70.0,495.0,105.0,1000000.0,1.0,70.0,50.0,589.0,60.0,105.0,20.0,33.0,5.0,0.0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,55.0,5120.0,70.0,294.0,45.0,1000000.0,0.2,69.0,50.0,590.0,55.0,55.0,15.0,1.0,5.0,0.0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,85.0,5120.0,70.0,464.0,70.0,1000000.0,0.6,114.0,50.0,591.0,85.0,80.0,30.0,10.5,5.0,0.0
0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,40.0,5120.0,70.0,335.0,50.0,1000000.0,1.2,55.0,50.0,592.0,65.0,85.0,40.0,33.0,5.0,0.0
0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,60.0,5120.0,70.0,480.0,70.0,1000000.0,2.2,100.0,50.0,593.0,85.0,105.0,60.0,135.0,5.0,0.0
